DATE,NAME,WATER_INJECTION_VOLUME,ZONE,SUBZONE,SECTOR,WELL_TYPE,Comment
01/01/2013,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/02/2013,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/03/2013,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/04/2013,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/05/2013,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/06/2013,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/07/2013,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/08/2013,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/09/2013,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/10/2013,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/11/2013,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/12/2013,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/01/2014,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/02/2014,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/03/2014,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/04/2014,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/05/2014,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/06/2014,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/07/2014,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/08/2014,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/09/2014,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/10/2014,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/11/2014,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/12/2014,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/01/2015,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/02/2015,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/03/2015,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/04/2015,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/05/2015,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/06/2015,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/07/2015,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/08/2015,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/09/2015,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/10/2015,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/11/2015,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/12/2015,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/01/2016,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/02/2016,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/03/2016,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/04/2016,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/05/2016,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/06/2016,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/07/2016,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/08/2016,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/09/2016,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/10/2016,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/11/2016,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/12/2016,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/01/2017,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/02/2017,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/03/2017,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/04/2017,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/05/2017,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/06/2017,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/07/2017,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/08/2017,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/09/2017,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/10/2017,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/11/2017,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/12/2017,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/01/2018,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/02/2018,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/03/2018,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/04/2018,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/05/2018,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/06/2018,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/07/2018,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/08/2018,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/09/2018,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/10/2018,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/11/2018,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/12/2018,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/01/2019,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/02/2019,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/03/2019,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/04/2019,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/05/2019,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/06/2019,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/07/2019,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/08/2019,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/09/2019,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/10/2019,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/11/2019,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/12/2019,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/01/2020,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/02/2020,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/03/2020,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/04/2020,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/05/2020,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/06/2020,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/07/2020,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/08/2020,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/09/2020,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/10/2020,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/11/2020,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/12/2020,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/01/2021,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/02/2021,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/03/2021,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/04/2021,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/05/2021,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/06/2021,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/07/2021,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/08/2021,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/09/2021,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/10/2021,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/11/2021,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/12/2021,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/01/2022,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/02/2022,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/03/2022,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/04/2022,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/05/2022,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/06/2022,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/07/2022,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/08/2022,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/09/2022,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/10/2022,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/11/2022,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/12/2022,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/01/2023,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/02/2023,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/03/2023,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/04/2023,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/05/2023,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,New inserted row
01/06/2023,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,Old row
01/07/2023,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,Old row
01/08/2023,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,Old row
01/09/2023,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,Old row
01/10/2023,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,Old row
01/11/2023,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,Old row
01/12/2023,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,Old row
01/01/2024,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,Old row
01/02/2024,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,Old row
01/03/2024,BG-2020_I,1974.75,WARA,ALLWARA,12,Injector,Old row
01/04/2024,BG-2020_I,2025.44,WARA,ALLWARA,12,Injector,Old row
01/05/2024,BG-2020_I,2052.27,WARA,ALLWARA,12,Injector,Old row
01/06/2024,BG-2020_I,2087.87,WARA,ALLWARA,12,Injector,Old row
01/07/2024,BG-2020_I,2033.19,WARA,ALLWARA,12,Injector,Old row
01/08/2024,BG-2020_I,1999.75,WARA,ALLWARA,12,Injector,Old row
01/09/2024,BG-2020_I,2035.96,WARA,ALLWARA,12,Injector,Old row
01/10/2024,BG-2020_I,2132.02,WARA,ALLWARA,12,Injector,Old row
01/11/2024,BG-2020_I,2254.43,WARA,ALLWARA,12,Injector,Old row
01/12/2024,BG-2020_I,2118.16,WARA,ALLWARA,12,Injector,Old row
01/01/2025,BG-2020_I,2258.48,WARA,ALLWARA,12,Injector,Old row
01/02/2025,BG-2020_I,2273.2,WARA,ALLWARA,12,Injector,Old row
01/03/2025,BG-2020_I,2225.74,WARA,ALLWARA,12,Injector,Old row
01/04/2025,BG-2020_I,2307.35,WARA,ALLWARA,12,Injector,Old row
01/05/2025,BG-2020_I,2308.88,WARA,ALLWARA,12,Injector,Old row
01/06/2025,BG-2020_I,2337.04,WARA,ALLWARA,12,Injector,Old row
01/07/2025,BG-2020_I,2315.01,WARA,ALLWARA,12,Injector,Old row
01/08/2025,BG-2020_I,3027.63,WARA,ALLWARA,12,Injector,Old row
01/09/2025,BG-2020_I,3098.57,WARA,ALLWARA,12,Injector,Old row
01/10/2025,BG-2020_I,3155.45,WARA,ALLWARA,12,Injector,Old row
01/11/2025,BG-2020_I,3127.29,WARA,ALLWARA,12,Injector,Old row
01/12/2025,BG-2020_I,525.38,WARA,ALLWARA,12,Injector,Old row
01/01/2026,BG-2020_I,3133.11,WARA,ALLWARA,12,Injector,Old row
01/02/2026,BG-2020_I,3131.24,WARA,ALLWARA,12,Injector,Old row
01/03/2026,BG-2020_I,1027.33,WARA,ALLWARA,12,Injector,Old row
01/04/2026,BG-2020_I,0.0,WARA,ALLWARA,12,Injector,Old row
01/01/2010,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/02/2010,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/03/2010,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/04/2010,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/05/2010,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/06/2010,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/07/2010,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/08/2010,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/09/2010,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/10/2010,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/11/2010,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/12/2010,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/01/2011,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/02/2011,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/03/2011,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/04/2011,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/05/2011,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/06/2011,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/07/2011,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/08/2011,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/09/2011,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/10/2011,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/11/2011,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/12/2011,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/01/2012,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/02/2012,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/03/2012,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/04/2012,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/05/2012,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/06/2012,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/07/2012,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/08/2012,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/09/2012,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/10/2012,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/11/2012,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/12/2012,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/01/2013,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/02/2013,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/03/2013,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/04/2013,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/05/2013,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/06/2013,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/07/2013,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/08/2013,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/09/2013,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/10/2013,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/11/2013,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/12/2013,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/01/2014,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/02/2014,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/03/2014,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/04/2014,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/05/2014,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/06/2014,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/07/2014,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/08/2014,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/09/2014,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/10/2014,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/11/2014,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/12/2014,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/01/2015,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/02/2015,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/03/2015,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/04/2015,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/05/2015,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/06/2015,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/07/2015,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/08/2015,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/09/2015,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/10/2015,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/11/2015,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/12/2015,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/01/2016,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/02/2016,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/03/2016,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/04/2016,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/05/2016,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/06/2016,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/07/2016,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/08/2016,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/09/2016,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/10/2016,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/11/2016,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/12/2016,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/01/2017,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/02/2017,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/03/2017,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/04/2017,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/05/2017,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/06/2017,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/07/2017,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/08/2017,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/09/2017,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/10/2017,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/11/2017,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/12/2017,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/01/2018,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/02/2018,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/03/2018,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/04/2018,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/05/2018,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/06/2018,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/07/2018,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/08/2018,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/09/2018,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/10/2018,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/11/2018,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/12/2018,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/01/2019,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/02/2019,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/03/2019,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/04/2019,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/05/2019,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/06/2019,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/07/2019,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/08/2019,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/09/2019,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/10/2019,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/11/2019,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/12/2019,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/01/2020,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/02/2020,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/03/2020,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/04/2020,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/05/2020,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/06/2020,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/07/2020,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/08/2020,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/09/2020,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/10/2020,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/11/2020,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/12/2020,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/01/2021,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/02/2021,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/03/2021,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/04/2021,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/05/2021,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/06/2021,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/07/2021,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/08/2021,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/09/2021,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/10/2021,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/11/2021,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/12/2021,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/01/2022,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/02/2022,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/03/2022,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/04/2022,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/05/2022,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/06/2022,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/07/2022,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/08/2022,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/09/2022,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/10/2022,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/11/2022,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/12/2022,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/01/2023,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/02/2023,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/03/2023,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/04/2023,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/05/2023,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/06/2023,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,New inserted row
01/07/2023,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,Old row
01/08/2023,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,Old row
01/09/2023,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,Old row
01/10/2023,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,Old row
01/11/2023,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,Old row
01/12/2023,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,Old row
01/01/2024,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,Old row
01/02/2024,BG-2022_I,0.0,WARA,ALLWARA,2,Injector,Old row
01/03/2024,BG-2022_I,1697.16,WARA,ALLWARA,2,Injector,Old row
01/04/2024,BG-2022_I,2003.19,WARA,ALLWARA,2,Injector,Old row
01/05/2024,BG-2022_I,2050.26,WARA,ALLWARA,2,Injector,Old row
